time,open,high,low,close,tick_volume,spread
2026-07-29 15:00:00,1.33351,1.33393,1.33239,1.33284,1874,0.000162
2026-07-29 15:05:00,1.33284,1.33314,1.33152,1.3319,2457,0.000179
2026-07-29 15:10:00,1.3319,1.33309,1.33163,1.33261,1078,0.000171
2026-07-29 15:15:00,1.33261,1.33264,1.33127,1.33136,1771,0.000178
2026-07-29 15:20:00,1.33136,1.33203,1.33096,1.33183,1183,0.000152
2026-07-29 15:25:00,1.33183,1.33216,1.33021,1.33039,1153,0.000158
2026-07-29 15:30:00,1.33039,1.33056,1.33009,1.33038,1762,0.000171
2026-07-29 15:35:00,1.33038,1.33049,1.32919,1.32948,1872,0.000155
2026-07-29 15:40:00,1.32948,1.32994,1.32844,1.32882,891,0.000162
2026-07-29 15:45:00,1.32882,1.32957,1.32839,1.32928,1355,0.000156
2026-07-29 15:50:00,1.32928,1.32953,1.32892,1.32922,1421,0.000151
2026-07-29 15:55:00,1.32922,1.3295,1.3287,1.32873,1760,0.00016
2026-07-29 16:00:00,1.32873,1.32935,1.32851,1.32902,1882,0.000171
2026-07-29 16:05:00,1.32902,1.32943,1.32785,1.32822,1768,0.000175
2026-07-29 16:10:00,1.32822,1.3286,1.327,1.32738,2080,0.000167
2026-07-29 16:15:00,1.32738,1.32755,1.32642,1.32685,1352,0.000166
2026-07-29 16:20:00,1.32685,1.32687,1.32541,1.3256,890,0.000167
2026-07-29 16:25:00,1.3256,1.32602,1.32409,1.3242,834,0.000176
2026-07-29 16:30:00,1.3242,1.32523,1.32384,1.32497,1696,0.000173
2026-07-29 16:35:00,1.32497,1.32587,1.32477,1.32573,1498,0.000152
2026-07-29 16:40:00,1.32573,1.32711,1.32538,1.32665,2271,0.000156
2026-07-29 16:45:00,1.32665,1.32698,1.32591,1.32628,2108,0.000166
2026-07-29 16:50:00,1.32628,1.32699,1.32601,1.32661,1619,0.000152
2026-07-29 16:55:00,1.32661,1.32695,1.32628,1.32659,1388,0.000165
2026-07-29 17:00:00,1.32659,1.327,1.3253,1.32576,622,0.00017
2026-07-29 17:05:00,1.32576,1.32586,1.32545,1.32558,1694,0.000178
2026-07-29 17:10:00,1.32558,1.32648,1.3252,1.32648,1769,0.000168
2026-07-29 17:15:00,1.32648,1.32665,1.32574,1.32606,880,0.000171
2026-07-29 17:20:00,1.32606,1.32665,1.32583,1.32634,2026,0.000177
2026-07-29 17:25:00,1.32634,1.32656,1.32533,1.32548,1584,0.000165
2026-07-29 17:30:00,1.32548,1.32571,1.32419,1.32489,1775,0.000163
2026-07-29 17:35:00,1.32489,1.32545,1.32343,1.32374,1557,0.000168
2026-07-29 17:40:00,1.32374,1.3242,1.32353,1.32394,1155,0.000172
2026-07-29 17:45:00,1.32394,1.3242,1.32211,1.32234,2021,0.000177
2026-07-29 17:50:00,1.32234,1.32306,1.32207,1.32281,1198,0.000163
2026-07-29 17:55:00,1.32281,1.32378,1.32256,1.32362,1429,0.000159
2026-07-29 18:00:00,1.32362,1.32386,1.32342,1.32375,1631,0.00017
2026-07-29 18:05:00,1.32375,1.3241,1.32278,1.32308,2062,0.000158
2026-07-29 18:10:00,1.32308,1.32357,1.32219,1.32263,1229,0.00018
2026-07-29 18:15:00,1.32263,1.32288,1.32243,1.32263,624,0.000159
2026-07-29 18:20:00,1.32263,1.32297,1.3223,1.32259,1875,0.000156
2026-07-29 18:25:00,1.32259,1.32335,1.32236,1.32306,2244,0.000174
2026-07-29 18:30:00,1.32306,1.3236,1.32298,1.32348,1284,0.000179
2026-07-29 18:35:00,1.32348,1.3238,1.32311,1.32344,1511,0.000177
2026-07-29 18:40:00,1.32344,1.32476,1.32325,1.32445,1440,0.00016
2026-07-29 18:45:00,1.32445,1.32493,1.32348,1.32371,1824,0.000159
2026-07-29 18:50:00,1.32371,1.3244,1.32354,1.32405,2020,0.000155
2026-07-29 18:55:00,1.32405,1.32443,1.32398,1.32422,1768,0.000169
2026-07-29 19:00:00,1.32422,1.3244,1.32358,1.32415,620,0.000178
2026-07-29 19:05:00,1.32415,1.32454,1.32363,1.32435,1721,0.000169
2026-07-29 19:10:00,1.32435,1.32459,1.32375,1.32392,1957,0.00016
2026-07-29 19:15:00,1.32392,1.32438,1.32356,1.32407,1196,0.000151
2026-07-29 19:20:00,1.32407,1.32546,1.324,1.32532,1108,0.000155
2026-07-29 19:25:00,1.32532,1.32614,1.32507,1.32598,1594,0.000176
2026-07-29 19:30:00,1.32598,1.32637,1.32594,1.32595,1522,0.000153
2026-07-29 19:35:00,1.32595,1.32717,1.32574,1.32703,1339,0.000167
2026-07-29 19:40:00,1.32703,1.32757,1.32696,1.32751,1386,0.000155
2026-07-29 19:45:00,1.32751,1.32785,1.32708,1.32759,1764,0.000168
2026-07-29 19:50:00,1.32759,1.32872,1.32725,1.32855,1758,0.000173
2026-07-29 19:55:00,1.32855,1.32927,1.32838,1.329,827,0.000171
2026-07-29 20:00:00,1.329,1.32997,1.32864,1.32974,2007,0.000157
2026-07-29 20:05:00,1.32974,1.33046,1.3294,1.33004,1688,0.000152
2026-07-29 20:10:00,1.33004,1.33078,1.32975,1.3306,1390,0.000159
2026-07-29 20:15:00,1.3306,1.33101,1.33014,1.33065,1788,0.000174
2026-07-29 20:20:00,1.33065,1.33117,1.33007,1.33071,1247,0.000155
2026-07-29 20:25:00,1.33071,1.33112,1.33014,1.33042,1845,0.000172
2026-07-29 20:30:00,1.33042,1.33105,1.33031,1.33105,2091,0.000157
2026-07-29 20:35:00,1.33105,1.33144,1.3307,1.33123,1446,0.000163
2026-07-29 20:40:00,1.33123,1.3321,1.33105,1.33176,1164,0.000163
2026-07-29 20:45:00,1.33176,1.33189,1.33143,1.33183,526,0.000162
2026-07-29 20:50:00,1.33183,1.3323,1.33135,1.33161,1407,0.00017
2026-07-29 20:55:00,1.33161,1.332,1.33115,1.33172,1702,0.00018
2026-07-29 21:00:00,1.33172,1.33193,1.33075,1.3312,1064,0.000158
2026-07-29 21:05:00,1.3312,1.33225,1.33085,1.33197,1754,0.000172
2026-07-29 21:10:00,1.33197,1.33268,1.33172,1.3326,1654,0.000155
2026-07-29 21:15:00,1.3326,1.3329,1.33102,1.33138,1626,0.000176
2026-07-29 21:20:00,1.33138,1.33176,1.33039,1.33076,1719,0.00016
2026-07-29 21:25:00,1.33076,1.3315,1.33057,1.3309,1584,0.000178
2026-07-29 21:30:00,1.3309,1.33136,1.33067,1.33119,1681,0.000169
2026-07-29 21:35:00,1.33119,1.33181,1.33076,1.33179,1224,0.000157
2026-07-29 21:40:00,1.33179,1.33198,1.33099,1.33149,1362,0.000169
2026-07-29 21:45:00,1.33149,1.33334,1.33143,1.3332,1443,0.000154
2026-07-29 21:50:00,1.3332,1.33346,1.33246,1.3328,2635,0.000159
2026-07-29 21:55:00,1.3328,1.3336,1.33249,1.3334,1317,0.000174
2026-07-29 22:00:00,1.3334,1.3346,1.333,1.33425,2005,0.000175
2026-07-29 22:05:00,1.33425,1.33573,1.33402,1.33538,1524,0.000152
2026-07-29 22:10:00,1.33538,1.33585,1.33399,1.33427,1122,0.00018
2026-07-29 22:15:00,1.33427,1.3349,1.33404,1.33462,1878,0.000153
2026-07-29 22:20:00,1.33462,1.33511,1.33427,1.33455,663,0.000167
2026-07-29 22:25:00,1.33455,1.33492,1.33417,1.3344,1177,0.000166
2026-07-29 22:30:00,1.3344,1.33503,1.33403,1.33435,1463,0.000164
2026-07-29 22:35:00,1.33435,1.33575,1.33401,1.33548,1084,0.000174
2026-07-29 22:40:00,1.33548,1.33576,1.3352,1.3355,1512,0.000166
2026-07-29 22:45:00,1.3355,1.33629,1.33547,1.33585,941,0.000157
2026-07-29 22:50:00,1.33585,1.3362,1.33396,1.33416,1304,0.000153
2026-07-29 22:55:00,1.33416,1.33454,1.33398,1.3345,1651,0.000162
2026-07-29 23:00:00,1.3345,1.33502,1.33388,1.33417,1738,0.000171
2026-07-29 23:05:00,1.33417,1.33446,1.33386,1.33445,1541,0.000172
2026-07-29 23:10:00,1.33445,1.33473,1.33334,1.33358,1676,0.000151
2026-07-29 23:15:00,1.33358,1.33382,1.33258,1.33282,1040,0.000178
2026-07-29 23:20:00,1.33282,1.33349,1.33252,1.33338,1327,0.000169
2026-07-29 23:25:00,1.33338,1.33381,1.33296,1.33298,1921,0.000158
2026-07-29 23:30:00,1.33298,1.33309,1.33289,1.33308,1531,0.000169
2026-07-29 23:35:00,1.33308,1.33334,1.33217,1.33232,1461,0.000179
2026-07-29 23:40:00,1.33232,1.33281,1.33148,1.33182,1438,0.000167
2026-07-29 23:45:00,1.33182,1.33221,1.33126,1.33164,1537,0.000173
2026-07-29 23:50:00,1.33164,1.33204,1.33033,1.33076,1807,0.000173
2026-07-29 23:55:00,1.33076,1.33123,1.33039,1.3309,1551,0.000152
2026-07-30 00:00:00,1.3309,1.33133,1.32986,1.33013,1965,0.000171
2026-07-30 00:05:00,1.33013,1.33051,1.32986,1.33027,1624,0.000167
2026-07-30 00:10:00,1.33027,1.33052,1.32945,1.32955,1357,0.000156
2026-07-30 00:15:00,1.32955,1.3315,1.32938,1.33115,1339,0.000171
2026-07-30 00:20:00,1.33115,1.33217,1.33083,1.33197,1172,0.000157
2026-07-30 00:25:00,1.33197,1.33425,1.33175,1.334,1401,0.000159
2026-07-30 00:30:00,1.334,1.33528,1.33376,1.33503,1573,0.00017
2026-07-30 00:35:00,1.33503,1.33542,1.33373,1.33424,1291,0.000155
2026-07-30 00:40:00,1.33424,1.33438,1.33373,1.33421,1367,0.000166
2026-07-30 00:45:00,1.33421,1.33552,1.334,1.33544,1834,0.000154
2026-07-30 00:50:00,1.33544,1.3369,1.33506,1.33651,534,0.000174
2026-07-30 00:55:00,1.33651,1.33657,1.33553,1.33583,1448,0.000161
2026-07-30 01:00:00,1.33583,1.33597,1.33441,1.33483,1811,0.000178
2026-07-30 01:05:00,1.33483,1.33648,1.33474,1.33623,2202,0.000151
2026-07-30 01:10:00,1.33623,1.3366,1.33593,1.33628,1249,0.000156
2026-07-30 01:15:00,1.33628,1.33803,1.33581,1.33775,1761,0.000156
2026-07-30 01:20:00,1.33775,1.33807,1.33689,1.33734,1804,0.000163
2026-07-30 01:25:00,1.33734,1.33766,1.33719,1.33755,2378,0.000164
2026-07-30 01:30:00,1.33755,1.33925,1.33706,1.33918,1590,0.000156
2026-07-30 01:35:00,1.33918,1.34094,1.33872,1.34026,1188,0.000171
2026-07-30 01:40:00,1.34026,1.34056,1.33906,1.33926,1675,0.000161
2026-07-30 01:45:00,1.33926,1.3395,1.33861,1.33873,1869,0.000163
2026-07-30 01:50:00,1.33873,1.33896,1.33832,1.33862,1920,0.000174
2026-07-30 01:55:00,1.33862,1.33893,1.33821,1.33883,1546,0.00017
2026-07-30 02:00:00,1.33883,1.33988,1.33863,1.33963,2043,0.000166
2026-07-30 02:05:00,1.33963,1.34087,1.33912,1.34019,881,0.000151
2026-07-30 02:10:00,1.34019,1.34065,1.33997,1.3403,1398,0.000164
2026-07-30 02:15:00,1.3403,1.34032,1.34006,1.34027,1414,0.000162
2026-07-30 02:20:00,1.34027,1.34101,1.3402,1.34084,1492,0.00016
2026-07-30 02:25:00,1.34084,1.34099,1.3406,1.34074,992,0.000179
2026-07-30 02:30:00,1.34074,1.34147,1.34036,1.34114,1928,0.000174
2026-07-30 02:35:00,1.34114,1.3414,1.34047,1.34059,1509,0.000157
2026-07-30 02:40:00,1.34059,1.34083,1.33883,1.33906,1852,0.000166
2026-07-30 02:45:00,1.33906,1.33968,1.33891,1.3393,1210,0.000151
2026-07-30 02:50:00,1.3393,1.3397,1.33855,1.33886,933,0.00017
2026-07-30 02:55:00,1.33886,1.33959,1.33857,1.3394,2048,0.000153
2026-07-30 03:00:00,1.3394,1.33998,1.33891,1.33931,1274,0.000161
2026-07-30 03:05:00,1.33931,1.34007,1.33928,1.33988,1350,0.000173
2026-07-30 03:10:00,1.33988,1.34051,1.33959,1.3405,1750,0.000165
2026-07-30 03:15:00,1.3405,1.34199,1.34032,1.34167,2020,0.00015
2026-07-30 03:20:00,1.34167,1.34195,1.34013,1.34059,1427,0.000169
2026-07-30 03:25:00,1.34059,1.34075,1.34012,1.34024,1268,0.000157
2026-07-30 03:30:00,1.34024,1.34135,1.33989,1.34113,1033,0.000158
2026-07-30 03:35:00,1.34113,1.3425,1.34072,1.34203,179,0.000179
2026-07-30 03:40:00,1.34203,1.34363,1.34175,1.34307,2020,0.000165
2026-07-30 03:45:00,1.34307,1.34393,1.34286,1.34366,1842,0.000152
2026-07-30 03:50:00,1.34366,1.34409,1.3431,1.34338,1156,0.000161
2026-07-30 03:55:00,1.34338,1.34375,1.34306,1.34346,1798,0.000175
2026-07-30 04:00:00,1.34346,1.34392,1.34288,1.34326,370,0.000173
2026-07-30 04:05:00,1.34326,1.34332,1.34263,1.34293,1367,0.000177
2026-07-30 04:10:00,1.34293,1.34323,1.34182,1.34231,1194,0.000179
2026-07-30 04:15:00,1.34231,1.34244,1.34123,1.34172,1185,0.000163
2026-07-30 04:20:00,1.34172,1.34189,1.34125,1.34156,1256,0.000155
2026-07-30 04:25:00,1.34156,1.34242,1.34155,1.34205,1559,0.000177
2026-07-30 04:30:00,1.34205,1.34245,1.34195,1.34239,1133,0.000178
2026-07-30 04:35:00,1.34239,1.34241,1.34184,1.34194,1475,0.000163
2026-07-30 04:40:00,1.34194,1.34226,1.34081,1.34117,785,0.000172
2026-07-30 04:45:00,1.34117,1.34145,1.34077,1.34128,2074,0.000173
2026-07-30 04:50:00,1.34128,1.34205,1.34124,1.34156,1423,0.000161
2026-07-30 04:55:00,1.34156,1.34228,1.34118,1.34178,1021,0.000161
2026-07-30 05:00:00,1.34178,1.34196,1.34155,1.34176,1201,0.000158
2026-07-30 05:05:00,1.34176,1.3418,1.34148,1.34154,1102,0.000173
2026-07-30 05:10:00,1.34154,1.34193,1.34061,1.3407,1592,0.000178
2026-07-30 05:15:00,1.3407,1.34152,1.34043,1.34105,1694,0.000171
2026-07-30 05:20:00,1.34105,1.34119,1.33955,1.33982,1544,0.00016
2026-07-30 05:25:00,1.33982,1.34016,1.33879,1.33904,1388,0.000156
2026-07-30 05:30:00,1.33904,1.34021,1.33862,1.3398,1184,0.000179
2026-07-30 05:35:00,1.3398,1.34095,1.3397,1.3408,1701,0.000176
2026-07-30 05:40:00,1.3408,1.34107,1.33911,1.33927,1616,0.000152
2026-07-30 05:45:00,1.33927,1.3398,1.33885,1.33949,1817,0.000174
2026-07-30 05:50:00,1.33949,1.34014,1.33947,1.33986,1040,0.000155
2026-07-30 05:55:00,1.33986,1.34089,1.33975,1.34072,1090,0.000151
2026-07-30 06:00:00,1.34072,1.34158,1.34063,1.34156,1655,0.000158
2026-07-30 06:05:00,1.34156,1.34331,1.34143,1.3429,1028,0.000165
2026-07-30 06:10:00,1.3429,1.34296,1.34168,1.34212,1136,0.00017
2026-07-30 06:15:00,1.34212,1.3424,1.34189,1.34196,2173,0.00017
2026-07-30 06:20:00,1.34196,1.34214,1.34128,1.3415,1514,0.000165
2026-07-30 06:25:00,1.3415,1.34192,1.3401,1.34066,1400,0.000171
2026-07-30 06:30:00,1.34066,1.34097,1.33963,1.33996,1719,0.000154
2026-07-30 06:35:00,1.33996,1.34053,1.33987,1.34024,1482,0.000179
2026-07-30 06:40:00,1.34024,1.34056,1.33968,1.33981,994,0.000174
2026-07-30 06:45:00,1.33981,1.34015,1.33878,1.33902,1626,0.000166
2026-07-30 06:50:00,1.33902,1.34007,1.33867,1.33956,1677,0.000173
2026-07-30 06:55:00,1.33956,1.33981,1.33775,1.33797,1279,0.000161
2026-07-30 07:00:00,1.33797,1.33865,1.33767,1.33812,1256,0.000168
2026-07-30 07:05:00,1.33812,1.33845,1.33774,1.33788,1424,0.000166
2026-07-30 07:10:00,1.33788,1.33807,1.33739,1.3375,1695,0.000156
2026-07-30 07:15:00,1.3375,1.33761,1.33678,1.33711,468,0.000164
2026-07-30 07:20:00,1.33711,1.33743,1.336,1.33644,639,0.000152
2026-07-30 07:25:00,1.33644,1.33669,1.33573,1.33607,1599,0.000165
2026-07-30 07:30:00,1.33607,1.33637,1.33566,1.33623,1852,0.00017
2026-07-30 07:35:00,1.33623,1.33642,1.33556,1.33575,1806,0.000167
2026-07-30 07:40:00,1.33575,1.33608,1.33524,1.33542,1643,0.000173
2026-07-30 07:45:00,1.33542,1.3356,1.3353,1.33548,1635,0.00016
2026-07-30 07:50:00,1.33548,1.33577,1.3343,1.33475,1412,0.000165
2026-07-30 07:55:00,1.33475,1.3352,1.33343,1.33398,1580,0.000153
2026-07-30 08:00:00,1.33398,1.33438,1.33314,1.33355,1402,0.000172
2026-07-30 08:05:00,1.33355,1.33458,1.33328,1.33409,1757,0.000159
2026-07-30 08:10:00,1.33409,1.33469,1.33387,1.33424,1721,0.000151
2026-07-30 08:15:00,1.33424,1.33433,1.33379,1.33409,1781,0.000151
2026-07-30 08:20:00,1.33409,1.33433,1.33311,1.33366,1317,0.000179
2026-07-30 08:25:00,1.33366,1.33369,1.33289,1.33336,605,0.00017
2026-07-30 08:30:00,1.33336,1.33384,1.33292,1.33312,2052,0.000159
2026-07-30 08:35:00,1.33312,1.33402,1.33289,1.33375,604,0.000171
2026-07-30 08:40:00,1.33375,1.33391,1.33329,1.3335,938,0.000173
2026-07-30 08:45:00,1.3335,1.33386,1.33313,1.33361,2188,0.000175
2026-07-30 08:50:00,1.33361,1.33482,1.33341,1.33465,1322,0.000157
2026-07-30 08:55:00,1.33465,1.33506,1.33389,1.33408,1197,0.000168
2026-07-30 09:00:00,1.33408,1.33437,1.33286,1.33331,1799,0.000161
2026-07-30 09:05:00,1.33331,1.33358,1.33217,1.33252,1405,0.00017
2026-07-30 09:10:00,1.33252,1.33278,1.33251,1.33258,1525,0.000159
2026-07-30 09:15:00,1.33258,1.33284,1.33116,1.33148,1625,0.000169
2026-07-30 09:20:00,1.33148,1.33166,1.33074,1.33114,1502,0.000155
2026-07-30 09:25:00,1.33114,1.33169,1.3309,1.33147,2248,0.000154
2026-07-30 09:30:00,1.33147,1.33152,1.33103,1.33116,1588,0.000154
2026-07-30 09:35:00,1.33116,1.33171,1.33095,1.33136,1908,0.000167
2026-07-30 09:40:00,1.33136,1.3321,1.33129,1.33166,1409,0.000151
2026-07-30 09:45:00,1.33166,1.33262,1.331,1.33239,1792,0.000171
2026-07-30 09:50:00,1.33239,1.33263,1.33208,1.33238,1671,0.000164
2026-07-30 09:55:00,1.33238,1.33378,1.332,1.33345,1280,0.000171
2026-07-30 10:00:00,1.33345,1.33394,1.33255,1.3326,1709,0.00016
2026-07-30 10:05:00,1.3326,1.33362,1.33218,1.33306,1722,0.00017
2026-07-30 10:10:00,1.33306,1.33367,1.33264,1.3334,1486,0.000164
2026-07-30 10:15:00,1.3334,1.33385,1.3326,1.33263,1322,0.000168
2026-07-30 10:20:00,1.33263,1.33293,1.3321,1.33243,1707,0.000178
2026-07-30 10:25:00,1.33243,1.33306,1.33218,1.33273,2369,0.000174
2026-07-30 10:30:00,1.33273,1.33384,1.33254,1.3335,1875,0.000169
2026-07-30 10:35:00,1.3335,1.33382,1.33315,1.33344,1408,0.000172
2026-07-30 10:40:00,1.33344,1.3335,1.3314,1.33185,1663,0.000157
2026-07-30 10:45:00,1.33185,1.33285,1.33153,1.33223,1271,0.000163
2026-07-30 10:50:00,1.33223,1.3338,1.33198,1.3333,748,0.000167
2026-07-30 10:55:00,1.3333,1.33426,1.33295,1.33401,1339,0.000175
2026-07-30 11:00:00,1.33401,1.33463,1.3338,1.33452,1182,0.00016
2026-07-30 11:05:00,1.33452,1.33488,1.33435,1.33456,1331,0.000153
2026-07-30 11:10:00,1.33456,1.33588,1.33443,1.33548,1872,0.00015
2026-07-30 11:15:00,1.33548,1.33581,1.33479,1.33524,1080,0.000171
2026-07-30 11:20:00,1.33524,1.33543,1.33401,1.33421,961,0.000168
2026-07-30 11:25:00,1.33421,1.33446,1.3338,1.33398,1455,0.000159
2026-07-30 11:30:00,1.33398,1.33476,1.33377,1.33446,1848,0.000179
2026-07-30 11:35:00,1.33446,1.33476,1.33397,1.33408,1640,0.000174
2026-07-30 11:40:00,1.33408,1.33468,1.33393,1.33458,1177,0.000158
2026-07-30 11:45:00,1.33458,1.33498,1.33233,1.33274,1646,0.000165
2026-07-30 11:50:00,1.33274,1.33294,1.33226,1.33231,1244,0.000159
2026-07-30 11:55:00,1.33231,1.33257,1.33159,1.33171,1643,0.000178
2026-07-30 12:00:00,1.33171,1.33262,1.33137,1.33226,1859,0.000156
2026-07-30 12:05:00,1.33226,1.33228,1.33003,1.33031,2571,0.000179
2026-07-30 12:10:00,1.33031,1.33096,1.33002,1.33061,1524,0.000176
2026-07-30 12:15:00,1.33061,1.33084,1.32966,1.32989,1042,0.000154
2026-07-30 12:20:00,1.32989,1.33,1.32942,1.32991,1894,0.000153
2026-07-30 12:25:00,1.32991,1.33058,1.32966,1.33041,1164,0.000159
2026-07-30 12:30:00,1.33041,1.33042,1.32992,1.33026,1240,0.000163
2026-07-30 12:35:00,1.33026,1.33073,1.32963,1.33006,1227,0.000166
2026-07-30 12:40:00,1.33006,1.33041,1.32971,1.32982,2047,0.000164
2026-07-30 12:45:00,1.32982,1.33011,1.32901,1.32933,1532,0.00017
2026-07-30 12:50:00,1.32933,1.32955,1.32778,1.32827,1880,0.000171
2026-07-30 12:55:00,1.32827,1.32845,1.32634,1.32669,1534,0.00018
2026-07-30 13:00:00,1.32669,1.32684,1.32629,1.32656,835,0.000178
2026-07-30 13:05:00,1.32656,1.32689,1.32622,1.32638,925,0.000172
2026-07-30 13:10:00,1.32638,1.32684,1.32597,1.32613,2030,0.000164
2026-07-30 13:15:00,1.32613,1.32645,1.32414,1.32459,1816,0.000159
2026-07-30 13:20:00,1.32459,1.32482,1.3233,1.32363,1066,0.000152
2026-07-30 13:25:00,1.32363,1.32407,1.32215,1.3223,1905,0.000152
2026-07-30 13:30:00,1.3223,1.32236,1.3211,1.32164,1990,0.000174
2026-07-30 13:35:00,1.32164,1.32181,1.32027,1.32062,1501,0.000161
2026-07-30 13:40:00,1.32062,1.32093,1.32003,1.32053,1289,0.000166
2026-07-30 13:45:00,1.32053,1.32083,1.31899,1.31937,1723,0.000164
2026-07-30 13:50:00,1.31937,1.3205,1.31889,1.32044,1913,0.000171
2026-07-30 13:55:00,1.32044,1.32103,1.32025,1.32067,1022,0.000164
2026-07-30 14:00:00,1.32067,1.32134,1.32035,1.32071,1367,0.000175
2026-07-30 14:05:00,1.32071,1.32095,1.32004,1.32029,1609,0.000157
2026-07-30 14:10:00,1.32029,1.32072,1.3194,1.31987,1768,0.000173
2026-07-30 14:15:00,1.31987,1.32024,1.31946,1.32011,1690,0.000161
2026-07-30 14:20:00,1.32011,1.32028,1.31934,1.31984,1070,0.000162
2026-07-30 14:25:00,1.31984,1.32011,1.31928,1.31951,1950,0.000158
2026-07-30 14:30:00,1.31951,1.32077,1.31937,1.32033,1285,0.000172
2026-07-30 14:35:00,1.32033,1.32192,1.32023,1.32165,2187,0.000176
2026-07-30 14:40:00,1.32165,1.32218,1.32127,1.3216,926,0.000159
2026-07-30 14:45:00,1.3216,1.32194,1.32111,1.32138,1383,0.000156
2026-07-30 14:50:00,1.32138,1.32219,1.32103,1.32218,1635,0.000176
2026-07-30 14:55:00,1.32218,1.32226,1.32142,1.32163,2292,0.000176
2026-07-30 15:00:00,1.32163,1.32186,1.32117,1.32125,1813,0.000176
2026-07-30 15:05:00,1.32125,1.32291,1.32095,1.32227,1462,0.000156
2026-07-30 15:10:00,1.32227,1.32291,1.32136,1.32171,1443,0.000174
2026-07-30 15:15:00,1.32171,1.32203,1.32139,1.32153,1716,0.000156
2026-07-30 15:20:00,1.32153,1.32278,1.32113,1.32248,1238,0.000179
2026-07-30 15:25:00,1.32248,1.32272,1.32157,1.32193,1516,0.000159
2026-07-30 15:30:00,1.32193,1.32273,1.32156,1.32238,1089,0.000158
2026-07-30 15:35:00,1.32238,1.32244,1.32197,1.32205,844,0.000174
2026-07-30 15:40:00,1.32205,1.32225,1.32132,1.3218,1672,0.000162
2026-07-30 15:45:00,1.3218,1.32262,1.3214,1.3225,1369,0.000177
2026-07-30 15:50:00,1.3225,1.32271,1.32233,1.32256,1734,0.00016
2026-07-30 15:55:00,1.32256,1.32265,1.32177,1.32215,1322,0.000174
2026-07-30 16:00:00,1.32215,1.32271,1.32178,1.3227,615,0.00016
2026-07-30 16:05:00,1.3227,1.32287,1.32199,1.32229,1597,0.000162
2026-07-30 16:10:00,1.32229,1.32274,1.32132,1.32147,1141,0.000151
2026-07-30 16:15:00,1.32147,1.32174,1.31921,1.31937,1390,0.000167
2026-07-30 16:20:00,1.31937,1.31969,1.31893,1.3194,1505,0.000166
2026-07-30 16:25:00,1.3194,1.31962,1.31818,1.3185,1608,0.000151
2026-07-30 16:30:00,1.3185,1.31874,1.31738,1.31758,1070,0.000178
2026-07-30 16:35:00,1.31758,1.31767,1.31624,1.31662,1443,0.000167
2026-07-30 16:40:00,1.31662,1.31711,1.31656,1.31695,1078,0.000151
2026-07-30 16:45:00,1.31695,1.31705,1.31543,1.31562,1297,0.000168
2026-07-30 16:50:00,1.31562,1.31586,1.31451,1.31478,1199,0.000174
2026-07-30 16:55:00,1.31478,1.31554,1.31455,1.31544,1098,0.000176
2026-07-30 17:00:00,1.31544,1.31583,1.31516,1.31568,1406,0.000178
2026-07-30 17:05:00,1.31568,1.31594,1.31509,1.31535,1089,0.000164
2026-07-30 17:10:00,1.31535,1.31623,1.31494,1.31598,2591,0.000162
2026-07-30 17:15:00,1.31598,1.31613,1.31484,1.31521,1349,0.000178
2026-07-30 17:20:00,1.31521,1.31587,1.31505,1.31566,1483,0.000176
2026-07-30 17:25:00,1.31566,1.31649,1.31532,1.31627,358,0.000178
2026-07-30 17:30:00,1.31627,1.31659,1.31546,1.3155,1370,0.000167
2026-07-30 17:35:00,1.3155,1.3159,1.31404,1.31427,1708,0.000159
2026-07-30 17:40:00,1.31427,1.31465,1.31357,1.31396,954,0.000165
2026-07-30 17:45:00,1.31396,1.31413,1.3124,1.31272,1748,0.000169
2026-07-30 17:50:00,1.31272,1.31394,1.31244,1.3137,2447,0.00018
2026-07-30 17:55:00,1.3137,1.3138,1.31288,1.31342,889,0.000159
2026-07-30 18:00:00,1.31342,1.31364,1.31322,1.31336,1511,0.000154
2026-07-30 18:05:00,1.31336,1.31397,1.31294,1.31379,1040,0.000178
2026-07-30 18:10:00,1.31379,1.31467,1.31359,1.31452,1728,0.000166
2026-07-30 18:15:00,1.31452,1.31684,1.31396,1.31649,1704,0.000168
2026-07-30 18:20:00,1.31649,1.31836,1.31624,1.31787,1731,0.000162
2026-07-30 18:25:00,1.31787,1.31826,1.31726,1.31751,1948,0.000168
2026-07-30 18:30:00,1.31751,1.31783,1.31661,1.3168,2016,0.000174
2026-07-30 18:35:00,1.3168,1.31711,1.31616,1.31658,2295,0.000168
2026-07-30 18:40:00,1.31658,1.31686,1.31614,1.3162,1329,0.000176
2026-07-30 18:45:00,1.3162,1.31702,1.31619,1.31668,1621,0.00018
2026-07-30 18:50:00,1.31668,1.31697,1.3162,1.31661,1863,0.000174
2026-07-30 18:55:00,1.31661,1.3171,1.31644,1.31652,1967,0.000178
2026-07-30 19:00:00,1.31652,1.31681,1.3156,1.31562,1387,0.000156
2026-07-30 19:05:00,1.31562,1.31597,1.31551,1.31594,1005,0.000165
2026-07-30 19:10:00,1.31594,1.31645,1.31583,1.31607,1512,0.000158
2026-07-30 19:15:00,1.31607,1.31645,1.31546,1.31559,1475,0.000179
2026-07-30 19:20:00,1.31559,1.3158,1.31517,1.31523,1349,0.00016
2026-07-30 19:25:00,1.31523,1.31566,1.3141,1.31455,1008,0.000172
